Unnamed: 0,Place,Relation Type,Context,Date,Sentence,Sentence_Text,Sentence_Text_Cleaned,Place_Text,Date_Text,slug,Notes,Place_Info,sentence_doc
1021,['MASK_44'],military_action,"['withdrew', 'to', 'enraged']",[],[150],"Although the Byzantines also withdrew their forces to [GPE]Apulia[MASK_44], this enraged [PERSON]al-Mansur[MASK_1], who berated his commanders for their timidity.
","Although the Byzantines also withdrew their forces to Apulia, this enraged al-Mansur, who berated his commanders for their timidity.
",['Apulia'],[],Al-Mansur_Billah,,"[{'place_name': 'Apulia', 'input_name': 'Apulia', 'lat': '41.12066', 'lng': '16.86982', 'gn_description': 'first-order administrative division'}]","Although the Byzantines also withdrew their forces to [GPE]Apulia[MASK_44], this enraged [PERSON]al-Mansur[MASK_1], who berated his commanders for their timidity.
"
1022,['MASK_45'],military_action,"['Obeying', 'orders', 'landed', 'in']",[],[151],"Obeying the [PERSON]caliph[MASK_1]'s orders, the next spring, the two Fatimid commanders again landed in [GPE]Calabria[MASK_45].
","Obeying the caliph's orders, the next spring, the two Fatimid commanders again landed in Calabria.
",['Calabria'],[],Al-Mansur_Billah,,"[{'place_name': 'Calabria', 'input_name': 'Calabria', 'lat': '38.11047', 'lng': '15.66129', 'gn_description': 'first-order administrative division'}]","Obeying the [PERSON]caliph[MASK_1]'s orders, the next spring, the two Fatimid commanders again landed in [GPE]Calabria[MASK_45].
"
1023,['MASK_11'],other,"['led', 'reciting', 'prayer', 'at']",['MASK_46'],[158],"The last such occasion was on [DATE]19 February 953[MASK_46], when [PERSON]he[MASK_1] led the ceremonies for the Eid al-Fitr, reciting in person the prayer at [GPE]Kairouan[MASK_11].
","The last such occasion was on 19 February 953, when he led the ceremonies for the Eid al-Fitr, reciting in person the prayer at Kairouan.
",['Kairouan'],['19 February 953'],Al-Mansur_Billah,personal/spiritual?,"[{'place_name': 'Kairouan', 'input_name': 'Kairouan', 'lat': 35.6833333333333, 'lng': 10.1, 'gn_description': 'seat of a first-order administrative division'}]","The last such occasion was on [DATE]19 February 953[MASK_46], when [PERSON]he[MASK_1] led the ceremonies for the Eid al-Fitr, reciting in person the prayer at [GPE]Kairouan[MASK_11].
"
1024,['MASK_2'],political_office,"['was', 'politician', 'served', 'as', 'president', 'of']",['MASK_3'],[1],"[PERSON]Rajendra Prasad[MASK_1] (born Rajendra Prasad Srivastava; 3 December 1884 – 28 February 1963) was an Indian politician, lawyer, journalist and scholar who served as the first president of [GPE]India[MASK_2] [DATE]from 1950 to 1962[MASK_3].
","Rajendra Prasad (born Rajendra Prasad Srivastava; 3 December 1884 – 28 February 1963) was an Indian politician, lawyer, journalist and scholar who served as the first president of India from 1950 to 1962.
",['India'],['from 1950 to 1962'],Rajendra_Prasad,,"[{'place_name': 'India', 'input_name': 'India', 'lat': '22', 'lng': '79', 'gn_description': 'independent political entity'}]","[PERSON]Rajendra Prasad[MASK_1] (born Rajendra Prasad Srivastava; 3 December 1884 – 28 February 1963) was an Indian politician, lawyer, journalist and scholar who served as the first president of [GPE]India[MASK_2] [DATE]from 1950 to 1962[MASK_3].
"
1025,"['MASK_4', 'MASK_5']",political_action,"['joined', 'became', 'leader', 'from', 'region', 'of']",[],[2],"[PERSON]He[MASK_1] joined the Indian National Congress during the Indian independence movement and became a major leader from the region of [GPE]Bihar[MASK_4] and [GPE]Maharashtra[MASK_5].
","He joined the Indian National Congress during the Indian independence movement and became a major leader from the region of Bihar and Maharashtra.
","['Bihar', 'Maharashtra']",[],Rajendra_Prasad,,"[{'place_name': 'Bihar', 'input_name': 'Bihar', 'lat': '47.53167', 'lng': '21.62444', 'gn_description': 'first-order administrative division'}, {'place_name': 'Maharashtra', 'input_name': 'Maharashtra', 'lat': '19.28911', 'lng': '76.95374', 'gn_description': 'region'}]","[PERSON]He[MASK_1] joined the Indian National Congress during the Indian independence movement and became a major leader from the region of [GPE]Bihar[MASK_4] and [GPE]Maharashtra[MASK_5].
"
1026,['MASK_6'],political_action,"['supporter', 'imprisoned', 'by', 'authorities']","['MASK_7', 'MASK_8']",[3],"A supporter of Mahatma Gandhi, [PERSON]Prasad[MASK_1] was imprisoned by [GPE]British[MASK_6] authorities during the Salt Satyagraha of [DATE]1930[MASK_7] and the Quit India movement of [DATE]1942[MASK_8].
","A supporter of Mahatma Gandhi, Prasad was imprisoned by British authorities during the Salt Satyagraha of 1930 and the Quit India movement of 1942.
",['British'],"['1930', '1942']",Rajendra_Prasad,,"[{'place_name': 'British', 'input_name': 'United Kingdom', 'lat': '54.75844', 'lng': '-2.69531', 'gn_description': 'independent political entity'}]","A supporter of Mahatma Gandhi, [PERSON]Prasad[MASK_1] was imprisoned by [GPE]British[MASK_6] authorities during the Salt Satyagraha of [DATE]1930[MASK_7] and the Quit India movement of [DATE]1942[MASK_8].
"
1027,['MASK_2'],political_office,"['elected', 'as', 'President', 'of', 'Assembly', 'of']",['MASK_9'],[6],"Upon independence in [DATE]1947[MASK_9], [PERSON]Prasad[MASK_1] was elected as President of the Constituent Assembly of [GPE]India[MASK_2], which prepared the Constitution of India and served as its provisional Parliament.
","Upon independence in 1947, Prasad was elected as President of the Constituent Assembly of India, which prepared the Constitution of India and served as its provisional Parliament.
",['India'],['1947'],Rajendra_Prasad,weak?,"[{'place_name': 'India', 'input_name': 'India', 'lat': '22', 'lng': '79', 'gn_description': 'independent political entity'}]","Upon independence in [DATE]1947[MASK_9], [PERSON]Prasad[MASK_1] was elected as President of the Constituent Assembly of [GPE]India[MASK_2], which prepared the Constitution of India and served as its provisional Parliament.
"
1028,['MASK_2'],political_office,"['became', 'elected']",['MASK_10'],[7],"
When [GPE]India[MASK_2] became a republic in [DATE]1950[MASK_10], [PERSON]Prasad[MASK_1] was elected as its first president by the Constituent Assembly.
","
When India became a republic in 1950, Prasad was elected as its first president by the Constituent Assembly.
",['India'],['1950'],Rajendra_Prasad,,"[{'place_name': 'India', 'input_name': 'India', 'lat': '22', 'lng': '79', 'gn_description': 'independent political entity'}]","
When [GPE]India[MASK_2] became a republic in [DATE]1950[MASK_10], [PERSON]Prasad[MASK_1] was elected as its first president by the Constituent Assembly.
"
1029,['MASK_2'],political_action,"[',', 'encouraged', 'in']",[],[9],"Although a ceremonial head of state, [PERSON]Prasad[MASK_1] encouraged the development of education in [GPE]India[MASK_2] and advised the Nehru government on several occasions.
","Although a ceremonial head of state, Prasad encouraged the development of education in India and advised the Nehru government on several occasions.
",['India'],[],Rajendra_Prasad,,"[{'place_name': 'India', 'input_name': 'India', 'lat': '22', 'lng': '79', 'gn_description': 'independent political entity'}]","Although a ceremonial head of state, [PERSON]Prasad[MASK_1] encouraged the development of education in [GPE]India[MASK_2] and advised the Nehru government on several occasions.
"
1030,['MASK_11'],birth_place,"['born', 'in']",[],[14],"[PERSON]Prasad[MASK_1] was born in a Kayastha family in [GPE]Ziradei[MASK_11], in the Siwan district of Bihar during the British Raj.
","Prasad was born in a Kayastha family in Ziradei, in the Siwan district of Bihar during the British Raj.
",['Ziradei'],[],Rajendra_Prasad,,"[{'place_name': 'Ziradei', 'input_name': 'Ziradei', 'lat': 26.236, 'lng': 84.248, 'gn_description': 'third-order administrative division'}]","[PERSON]Prasad[MASK_1] was born in a Kayastha family in [GPE]Ziradei[MASK_11], in the Siwan district of Bihar during the British Raj.
"
1031,['MASK_12'],education,"['sent', 'to']",[],[20],"== Student life ==
After the completion of traditional elementary education, [PERSON]he[MASK_1] was sent to [LOC]the Chapra District School[MASK_12].
","== Student life ==
After the completion of traditional elementary education, he was sent to the Chapra District School.
",['the Chapra District School'],[],Rajendra_Prasad,,"[{'place_name': 'the Chapra District School', 'input_name': 'Chapra District School', 'lat': '25.7848', 'lng': '84.7274', 'gn_description': 'section of populated place'}]","== Student life ==
After the completion of traditional elementary education, [PERSON]he[MASK_1] was sent to [LOC]the Chapra District School[MASK_12].
"
1032,['MASK_13'],education,"['went', 'study', 'at']",[],[22],"[PERSON]He[MASK_1], along with his elder brother, Mahendra Prasad, then went to study at [LOC]T.K. Ghosh's Academy[MASK_13] in Patna for a period of two years.
","He, along with his elder brother, Mahendra Prasad, then went to study at T.K. Ghosh's Academy in Patna for a period of two years.
","[""T.K. Ghosh's Academy""]",[],Rajendra_Prasad,,"[{'place_name': ""T.K. Ghosh's Academy"", 'input_name': ""T.K. Ghosh's Academy"", 'lat': '25.618511964331656', 'lng': '85.16439291714262', 'gn_description': 'school'}]","[PERSON]He[MASK_1], along with his elder brother, Mahendra Prasad, then went to study at [LOC]T.K. Ghosh's Academy[MASK_13] in Patna for a period of two years.
"
1033,['MASK_14'],education,"['secured', 'to', 'University', 'of']",[],[23],"[PERSON]He[MASK_1] secured first in the entrance examination to [LOC]the University of Calcutta[MASK_14] and was awarded Rs. 30 per month as a scholarship.
","He secured first in the entrance examination to the University of Calcutta and was awarded Rs. 30 per month as a scholarship.
",['the University of Calcutta'],[],Rajendra_Prasad,,"[{'place_name': 'the University of Calcutta', 'input_name': 'University of Calcutta', 'lat': ' 22.5791095', 'lng': '88.37285464979547', 'gn_description': 'university'}]","[PERSON]He[MASK_1] secured first in the entrance examination to [LOC]the University of Calcutta[MASK_14] and was awarded Rs. 30 per month as a scholarship.
"
1034,['MASK_15'],education,['joined'],['MASK_16'],[25],"[PERSON]Prasad[MASK_1] joined [LOC]the Presidency College[MASK_15], Calcutta in [DATE]1902[MASK_16], initially as a science student.
","Prasad joined the Presidency College, Calcutta in 1902, initially as a science student.
",['the Presidency College'],['1902'],Rajendra_Prasad,,"[{'place_name': 'the Presidency College', 'input_name': 'Presidency College', 'lat': '22.576389', 'lng': '88.362222', 'gn_description': 'university'}]","[PERSON]Prasad[MASK_1] joined [LOC]the Presidency College[MASK_15], Calcutta in [DATE]1902[MASK_16], initially as a science student.
"
1035,['MASK_14'],education,"['passed', 'under', 'University', 'of']","['MASK_17', 'MASK_18']",[26],"[PERSON]He[MASK_1] passed the F. A. under [LOC]the University of Calcutta[MASK_14] in [DATE]March 1904[MASK_17] and then graduated with a first division from there in [DATE]March 1905[MASK_18].
","He passed the F. A. under the University of Calcutta in March 1904 and then graduated with a first division from there in March 1905.
",['the University of Calcutta'],"['March 1904', 'March 1905']",Rajendra_Prasad,,"[{'place_name': 'the University of Calcutta', 'input_name': 'University of Calcutta', 'lat': ' 22.5791095', 'lng': '88.37285464979547', 'gn_description': 'university'}]","[PERSON]He[MASK_1] passed the F. A. under [LOC]the University of Calcutta[MASK_14] in [DATE]March 1904[MASK_17] and then graduated with a first division from there in [DATE]March 1905[MASK_18].
"
1036,['MASK_14'],education,"['decided', 'did', 'with', 'division', 'from', 'University', 'of']",['MASK_19'],[28],"Later [PERSON]he[MASK_1] decided to focus on the study of arts and did his M.A. in Economics with a first division from [LOC]the University of Calcutta[MASK_14] in [DATE]December 1907[MASK_19].
","Later he decided to focus on the study of arts and did his M.A. in Economics with a first division from the University of Calcutta in December 1907.
",['the University of Calcutta'],['December 1907'],Rajendra_Prasad,,"[{'place_name': 'the University of Calcutta', 'input_name': 'University of Calcutta', 'lat': ' 22.5791095', 'lng': '88.37285464979547', 'gn_description': 'university'}]","Later [PERSON]he[MASK_1] decided to focus on the study of arts and did his M.A. in Economics with a first division from [LOC]the University of Calcutta[MASK_14] in [DATE]December 1907[MASK_19].
"
1037,['MASK_20'],residence,"['lived', 'in']",[],[29],"There [PERSON]he[MASK_1] lived with his brother in [LOC]the Eden Hindu Hostel[MASK_20].
","There he lived with his brother in the Eden Hindu Hostel.
",['the Eden Hindu Hostel'],[],Rajendra_Prasad,,"[{'place_name': 'the Eden Hindu Hostel', 'input_name': 'Eden Hindu Hostel', 'lat': '22.575772227493967', 'lng': '88.36141332839033', 'gn_description': 'building(s)'}]","There [PERSON]he[MASK_1] lived with his brother in [LOC]the Eden Hindu Hostel[MASK_20].
"
1038,['MASK_22'],political_action,"['was', 'instrumental', 'in', 'formation', 'in', 'hall', 'of']",['MASK_21'],[32],"[PERSON]Prasad[MASK_1] was instrumental in the formation of the Bihari Students Conference in [DATE]1906[MASK_21] in the hall of [LOC]Patna College[MASK_22].
","Prasad was instrumental in the formation of the Bihari Students Conference in 1906 in the hall of Patna College.
",['Patna College'],['1906'],Rajendra_Prasad,,"[{'place_name': 'Patna College', 'input_name': 'Patna College', 'lat': '25.62054', 'lng': '85.17126', 'gn_description': 'college'}]","[PERSON]Prasad[MASK_1] was instrumental in the formation of the Bihari Students Conference in [DATE]1906[MASK_21] in the hall of [LOC]Patna College[MASK_22].
"
1039,['MASK_23'],job,"['became', 'at', 'College', 'of']",[],[38],"After completing his M.A in economics, [PERSON]he[MASK_1] became a professor of English at [LOC]the Langat Singh College of Muzaffarpur[MASK_23] in Bihar and went on to become the principal.
","After completing his M.A in economics, he became a professor of English at the Langat Singh College of Muzaffarpur in Bihar and went on to become the principal.
",['the Langat Singh College of Muzaffarpur'],[],Rajendra_Prasad,,"[{'place_name': 'the Langat Singh College of Muzaffarpur', 'input_name': 'Langat Singh College of Muzaffarpur', 'lat': '26.1141713312009', 'lng': '85.37864667133593', 'gn_description': 'college'}]","After completing his M.A in economics, [PERSON]he[MASK_1] became a professor of English at [LOC]the Langat Singh College of Muzaffarpur[MASK_23] in Bihar and went on to become the principal.
"
1040,['MASK_24'],education,"['on', 'left', 'entered', 'College', 'Calcutta']",[],[39],"However, later on [PERSON]he[MASK_1] left the college to undertake legal studies and entered the Ripon College, Calcutta (now [LOC]the Surendranath Law College[MASK_24]).
","However, later on he left the college to undertake legal studies and entered the Ripon College, Calcutta (now the Surendranath Law College).
",['the Surendranath Law College'],[],Rajendra_Prasad,,"[{'place_name': 'the Surendranath Law College', 'input_name': 'Surendranath Law College', 'lat': '22.570498100000002', 'lng': '88.36855562274312', 'gn_description': 'college'}]","However, later on [PERSON]he[MASK_1] left the college to undertake legal studies and entered the Ripon College, Calcutta (now [LOC]the Surendranath Law College[MASK_24]).
"
1041,['MASK_25'],education,['worked'],['MASK_57'],[40],"In [DATE]1909[MASK_57], while pursuing his law studies in [GPE]Kolkata[MASK_25] [PERSON]he[MASK_1] also worked as Professor of Economics at [LOC]Calcutta City College[MASK_26].
","In 1909, while pursuing his law studies in Kolkata he also worked as Professor of Economics at Calcutta City College.
",['Kolkata'],['1909'],Rajendra_Prasad,date weak?,"[{'place_name': 'Kolkata', 'input_name': 'Kolkata', 'lat': 22.5726723, 'lng': 88.3638815, 'gn_description': 'seat of a first-order administrative division'}]","In [DATE]1909[MASK_57], while pursuing his law studies in [GPE]Kolkata[MASK_25] [PERSON]he[MASK_1] also worked as Professor of Economics at [LOC]Calcutta City College[MASK_26].
"
